hotel_id,median_price_premium,median_occ_residual,median_expected_residual,median_diagnosis_residual,avg_price,avg_occupancy,n_days,diagnosis
6389,0.18498922434462592,0.024887649670256678,0.0008671460846846871,0.0255847086390074,278.09337318078747,0.08933602,105,FAIR
6400,-0.05844886203089457,0.7292880254362053,-0.0002739819145894921,0.7290457079485917,270.733,0.8,10,UNDERPRICING
6415,0.0243766315817448,0.12354123457203214,0.00011426665909216334,0.12251887502573974,322.49157903780065,0.34770906,291,EXCEPTIONAL_VALUE
6426,-0.8232802219517021,0.025881896045868453,-0.0038591665195254286,0.03002007491401503,35.32260613501903,0.20745695,294,FAIR
6443,-0.2825483735859878,0.12173885928430925,-0.001324459393551878,0.12432020145388985,127.53090277777778,0.35208333,48,UNDERPRICING
6445,-0.007466433413778212,0.14129508443110797,-3.499927373745317e-05,0.13953356292501615,229.26219154228855,0.3670327,335,UNDERPRICING
6478,0.11064838401463462,0.09262928475165602,0.0005186697404397518,0.09102036187925329,205.8123319327731,0.279972,136,FAIR
6483,-0.6000114381540397,0.1347445303024564,-0.002812583117771307,0.13792063560497184,85.77558668903804,0.37908277,298,UNDERPRICING
6490,-0.13471475827859453,0.22443939424411447,-0.0006314820531000346,0.22670588213601117,336.7745341614907,0.5041408,161,UNDERPRICING
6516,-0.5448131544540182,0.18256270324244842,-0.0025538384489325536,0.1846971732778355,290.3258888888889,0.41111112,90,UNDERPRICING
6530,-0.5423252764154445,0.8578839808925665,-0.0025421763983024953,0.8602667193426001,83.6175,0.875,4,UNDERPRICING
6539,-0.5332290390715534,0.21658663500023817,-0.00249953733850827,0.21917467406040675,171.94631313131313,0.45286196,99,UNDERPRICING
6542,-0.7156439309063827,0.25362040589096924,-0.003354616112978239,0.256876839327586,56.156336754643206,0.49046922,341,UNDERPRICING
6545,-0.17091152309921018,0.17983896958228301,-0.0008011561679229347,0.18060442125810378,366.4633732057416,0.3624402,209,UNDERPRICING
6551,-0.6062526907435535,0.1415117179177689,-0.002841839296155204,0.1440294174042926,95.55921370143149,0.3291411,326,UNDERPRICING
6577,1.0094637763694005,0.8939592537035894,0.004731911085150587,0.887532406857827,441.32,1.0,3,EXCEPTIONAL_VALUE
6579,-0.7155206851055977,0.14379678273577426,-0.0033540383922272977,0.14703009952240328,51.4684613997114,0.44596624,418,UNDERPRICING
6580,-0.6126461411781907,0.03948536606008042,-0.002871808909421396,0.042936909265086615,83.42752583386823,0.13311435,264,FAIR
6590,-0.010203191767681186,0.7872683989047479,-4.782796308259024e-05,0.7882938481086983,789.0684,1.0,25,UNDERPRICING
6597,-0.5057767883679924,0.2353850079761195,-0.0023708535635602354,0.23848629859063933,90.8818817204301,0.6993991,527,UNDERPRICING
6602,0.8566628966601375,0.025936885138098238,0.004015649448584011,0.02349191973570358,4884.78197761194,0.051643394,134,FAIR
6605,-0.3042083654378227,0.15314939362020868,-0.0014259916703380665,0.1558171221400414,135.22061240310077,0.3903101,215,UNDERPRICING
6612,0.6876272092814681,0.864384499358859,0.0032232863528323954,0.8604514851595715,695.8924285714286,1.0,70,EXCEPTIONAL_VALUE
6627,0.3641769615404531,0.10611042969100384,0.0017070974131112619,0.10558297682729806,295.0914193971166,0.289418,327,EXCEPTIONAL_VALUE
6638,-0.2387634371316052,0.30429644534016087,-0.0011192153510996903,0.3060006986258761,365.3254166666667,0.5222222,60,UNDERPRICING
6639,-0.7606264598394789,0.1903874123158825,-0.0035654739290577474,0.19393596049256373,38.72727272727273,0.28863636,22,UNDERPRICING
6642,0.026967578285592726,0.16980585610161888,0.00012641184915838512,0.16610308150026948,212.6693791208791,0.40888277,182,EXCEPTIONAL_VALUE
6662,-0.5339491699883876,0.15875967077043915,-0.0025029129875884016,0.16197641341448216,100.16149468085106,0.34275737,141,UNDERPRICING
6684,0.756830798018167,0.8204619276414256,0.003547681577644856,0.8169018535154601,450.0,1.0,4,EXCEPTIONAL_VALUE
6687,0.17692398134479467,0.808027553079296,0.0008293398615702788,0.8071982132177257,554.4,1.0,1,EXCEPTIONAL_VALUE
6688,-0.4527230603221459,0.0662118024305115,-0.0021221616047941596,0.06811340632695087,109.26411307053941,0.33615887,482,FAIR
6704,0.007786514743636139,0.20591489138451358,3.649967070895403e-05,0.20492860942805133,558.8702666666667,0.41,50,EXCEPTIONAL_VALUE
6709,0.41813719326555143,0.2756284214953112,0.0019600386524448966,0.26961931894523,589.0765254237288,0.4124294,59,EXCEPTIONAL_VALUE
6727,-0.3882048333990775,0.1933241842041583,-0.0018197292438534443,0.19386208399183671,130.98567801857587,0.41718265,323,UNDERPRICING
6729,-0.37439054754748946,0.07607395639613003,-0.0017549740997018942,0.0772092013324189,135.99280482459096,0.2744059,346,FAIR
6730,-0.44706805518002024,0.8850602800965253,-0.00209565349014457,0.886411086847885,235.78105263157894,1.0,133,UNDERPRICING
6742,-0.32907743942384904,0.8989485401773659,-0.0015425666774127583,0.8992818985941575,452.005,1.0,40,UNDERPRICING
6786,0.2997515724110021,0.12438289208527534,0.0014051002338927858,0.1264933937108534,438.89435598705506,0.30097088,103,EXCEPTIONAL_VALUE
6807,0.6902081031330531,0.09743760260073815,0.003235384419659355,0.09305192252061921,406.63871590909093,0.25618505,220,FAIR
6819,-0.357203968626321,0.203313074202158,-0.001674411165977433,0.20350240240733666,730.4102810077519,0.3136628,172,UNDERPRICING
6826,-0.5928610983046814,0.9159466634608371,-0.0027790655481587934,0.9187257290089959,775.66,1.0,1,UNDERPRICING
6847,0.36731676213704684,0.17781116506496936,0.0017218153827858343,0.17380613275344176,256.57211328976035,0.4151494,153,EXCEPTIONAL_VALUE
6848,-0.5263264455133964,0.20009603090418035,-0.0024671810918169773,0.20248297595917514,106.70216402116401,0.44174606,315,UNDERPRICING
6857,-0.6682840941749635,0.14295176029426554,-0.003132614549706377,0.14571946021282728,63.945002676108565,0.4955574,452,UNDERPRICING
6880,0.0,0.4440079156600039,0.0,0.4448180849224465,535.4776785714286,0.6160714,56,UNDERPRICING
6885,-0.000995610796929938,0.17916092800332048,-4.666974562903385e-06,0.17772899109118112,455.1835294117647,0.3372549,34,UNDERPRICING
6896,-0.2831943987242435,0.0841346162497573,-0.0013274876681512824,0.0849431996269773,138.1140461469534,0.22872505,186,FAIR
6901,0.0,0.45499986509384915,0.0,0.45499986509384915,1007.3621052631579,0.7105263,19,UNDERPRICING
6911,-0.5972419102925399,0.04778528252419235,-0.0027996008197480955,0.051214662910470055,74.11894005818027,0.24833103,474,FAIR
6922,-0.12948448217379394,0.25123052347465746,-0.0006069648766960272,0.2514736901539736,181.53010416666666,0.4635417,224,UNDERPRICING
6923,-0.3792115151901153,0.8500515259852349,-0.001777572622564537,0.853181197238239,236.11333333333332,1.0,3,UNDERPRICING
6942,-0.07280510455555933,0.7069659434763678,-0.00034127750729307063,0.7075970278574116,721.053,1.0,20,UNDERPRICING
6943,0.3068229916194024,0.8640803510731498,0.001438247859120431,0.8605759134601727,1442.9624615384614,1.0,65,EXCEPTIONAL_VALUE
6947,-0.5698574227315869,0.12941534441601546,-0.0026712346878628207,0.13209399795602284,78.36340399978977,0.33363992,453,UNDERPRICING
6952,-0.13199696829630092,0.2207292164089087,-0.0006187422789294553,0.2221219226455734,357.44270833333337,0.46354166,80,UNDERPRICING
6961,0.6095491726271569,0.3575002869298177,0.0028572917170663556,0.3544461337829875,483.26027777777773,0.5763889,12,EXCEPTIONAL_VALUE
6962,-0.2138529691655354,0.06853976635254452,-0.001002446307708281,0.06914708896989187,284.06458516230606,0.2039873,395,FAIR
6964,-0.19447886718278978,0.21542062352307575,-0.0009116292520763176,0.21538358323724136,798.4721063394684,0.39059305,163,UNDERPRICING
6990,-0.1743362310252567,0.19854084251598506,-0.0008172096547126701,0.19791870992537625,186.9882575757576,0.4142562,242,UNDERPRICING
7015,0.5821285737624161,0.09224088682869522,0.0027287563116690514,0.08926378221437087,259.8832754182754,0.25931466,222,FAIR
7018,-0.6174429855910837,0.08473199031009777,-0.002894294353458572,0.08724349430925382,83.62123230373231,0.2740562,74,FAIR
7029,-0.48823948486305796,0.07209405117034384,-0.0022886465911049086,0.07320819416090937,174.2158965822653,0.3352871,457,FAIR
7034,-0.20787461544715094,0.9301040726193619,-0.0009744224807090421,0.9310784951000709,254.1,1.0,1,UNDERPRICING
7043,-0.6015033244301651,0.11010862986557185,-0.0028195764080438633,0.11259118558615662,78.96998944840165,0.400597,615,UNDERPRICING
7057,0.20085377939827953,0.0652453605588275,0.0009415119665287667,0.06346941925357874,487.8675082282913,0.18996549,204,FAIR
7059,-0.4506782610837493,0.24951600263791845,-0.0021125765078252763,0.2525244203892418,249.6168276972625,0.46618357,207,UNDERPRICING
7070,-0.33105136406175045,0.1447928666342642,-0.0015518195462070514,0.14421078739418056,202.34917721518985,0.31518987,79,UNDERPRICING
7076,-0.35941883030940674,0.029059517743611152,-0.0016847934390174452,0.02847029983737232,308.35260625619657,0.14499374,581,FAIR
7088,-0.6483243334442285,0.02281934371797223,-0.003039052189897483,0.02495007456420031,79.12816473286067,0.19977556,515,FAIR
7093,-0.4004474994835617,0.05651339958979959,-0.001877117343073132,0.05765364698904818,115.05967698482276,0.22793512,343,FAIR
7097,-0.018012324712417527,0.23607837817946317,-8.44336577212955e-05,0.23566531004396318,162.8603044871795,0.4025641,52,UNDERPRICING
7101,-0.32113142054084154,0.11085706517186106,-0.0015053193232079853,0.11319605697676914,133.56234931701763,0.31760103,251,UNDERPRICING
7104,-0.02021850152838127,0.46615182425665536,-9.477522001965466e-05,0.46650435144566915,1021.9476923076923,0.71153843,26,UNDERPRICING
7107,0.7097660278659613,0.9502726918565065,0.003327063153470921,0.9483417020290741,1835.7337837837836,1.0,37,EXCEPTIONAL_VALUE
7131,0.20340683074150892,0.28064563596316755,0.0009534795202288461,0.27890937107779545,366.0891758241758,0.39377293,91,EXCEPTIONAL_VALUE
7151,0.985367687143332,0.11210903670979497,0.004618959482144391,0.10417798187823656,410.54097222222225,0.19791667,24,EXCEPTIONAL_VALUE
7157,-0.3673991120095045,0.04193574832772587,-0.0017222014018619667,0.043655839966759154,412.0986485717855,0.18200335,283,FAIR
7160,0.08307341230676807,0.9436799086576722,0.00038941070475007565,0.9459767166386758,434.44,1.0,31,EXCEPTIONAL_VALUE
7166,0.3027727708043831,0.13657383658969655,0.0014192622499083533,0.13584765849177674,245.01822571872572,0.3931624,429,EXCEPTIONAL_VALUE
7169,0.30013971312623033,0.07867818638992206,0.001406919662579561,0.07485771792635351,731.1194444444444,0.29694447,60,FAIR
7170,-0.7368222874056296,0.17650759844870723,-0.0034538907003680746,0.18017060498537682,153.87680933852138,0.37431908,257,UNDERPRICING
7182,-0.07484141492653906,0.0874208375189502,-0.00035082281227855636,0.0856700106905171,164.26094067796612,0.38693503,472,FAIR
7195,-0.012318452128744634,0.19414084007922738,-5.774335002841464e-05,0.19497252058641795,440.97013655462183,0.40546218,238,UNDERPRICING
7206,-0.24404487533833538,0.41766367659264364,-0.001143972352372036,0.4199284377382343,144.20123595505618,0.66292137,178,UNDERPRICING
7209,0.4727025920352221,0.4613294516811946,0.0022158166420548795,0.4591136350391397,1609.3544827586206,0.7241379,29,EXCEPTIONAL_VALUE
7219,0.7154744348018541,0.17255020046483183,0.0033538215916544597,0.16940992558928927,338.03687347931873,0.33211678,137,EXCEPTIONAL_VALUE
7220,-0.17368425963019649,0.2278003731051055,-0.0008141535067421286,0.23039175623234814,382.96506006006007,0.4129129,111,UNDERPRICING
7226,0.3731018484997305,0.08213416946957487,0.0017489332595526366,0.07946295345015147,265.130558103355,0.24446024,352,FAIR
7229,-0.6117997242071668,0.9148723703052701,-0.0028678412882530042,0.9179709910736347,509.66837837837835,1.0,37,UNDERPRICING
7237,0.09046095418827896,0.18858436563190384,0.00042404017055107867,0.18837525057116214,685.125,0.36728397,54,EXCEPTIONAL_VALUE
7238,-0.6543466631868349,0.19500872719076265,-0.0030672821566724803,0.19833298164822438,119.57425986842104,0.53125,304,UNDERPRICING
7240,-0.5729402194472978,0.27283226955882356,-0.002685685449042982,0.27412425354941183,327.97848387096775,0.45430112,155,UNDERPRICING
7247,0.345061058735017,0.18751130551659873,0.0016174906788181005,0.18593409174135334,703.8783333333334,0.40069446,24,EXCEPTIONAL_VALUE
7251,-0.16762164620281947,0.9617841489137974,-0.0007857347082140968,0.9608176316669235,697.4857142857143,1.0,7,UNDERPRICING
7254,0.18100824347609576,0.07985119357554421,0.0008484850411261742,0.07998731099323697,592.4035152171061,0.19210123,242,FAIR
7280,0.2471012983406235,0.8607403095843605,0.0011582994854737831,0.8620197591046799,841.4138461538462,1.0,13,EXCEPTIONAL_VALUE
7293,-0.24852474287998233,0.16564917866945872,-0.0011649719517400955,0.16699659392480062,474.24011494252875,0.3331178,232,UNDERPRICING
7301,-0.11152598830751195,0.056007836778580455,-0.0005227835537127526,0.05768172143099283,366.3998843956268,0.21041659,99,FAIR
7302,0.4746109994434833,0.15289431145781485,0.0022247623956138758,0.14943446015678044,293.5233543956044,0.31346154,260,EXCEPTIONAL_VALUE
7314,-0.7221403350243448,0.05285781973634278,-0.003385068326697054,0.05622238207129603,92.21340476240526,0.25010902,499,FAIR
7319,-0.545724899364229,0.051382271142835154,-0.0025581122980279335,0.05447170299208545,90.69046237140995,0.23898946,248,FAIR
7320,-0.24322072534400785,0.17256586483557076,-0.001140109108751734,0.17194217554584018,161.41581450437317,0.47120994,392,UNDERPRICING
7321,0.5557150040041781,0.31279263883700215,0.0026049414047221897,0.3090569034785129,1208.2117307692308,0.61698717,52,EXCEPTIONAL_VALUE
7323,0.4946155651027128,0.9455243551222242,0.002318534780728061,0.9415806852966864,1909.057450980392,1.0,51,EXCEPTIONAL_VALUE
7325,0.29423312298728477,0.11041070248983179,0.0013792322308874207,0.1080259164005254,591.7747278279342,0.24933468,269,EXCEPTIONAL_VALUE
7335,-0.055424352652147374,0.29698574359692936,-0.0002598043781672257,0.2973536594973297,213.8129288389513,0.5237828,89,UNDERPRICING
7342,-0.14383661256688307,0.41621143331963195,-0.000674241193580659,0.4167418198180546,346.2721428571429,0.60714287,56,UNDERPRICING
7355,-0.030029986363046993,0.19727601312309478,-0.00014076703759424806,0.1978121602134559,165.42457650273224,0.3804645,122,UNDERPRICING
7363,-0.44605448356303545,0.1380342915267081,-0.00209090232335456,0.14093180601155436,113.775625,0.32697368,152,UNDERPRICING
7372,-0.0521076236712798,0.2840461300579978,-0.00024425704799213647,0.2853411896071004,476.7299561403509,0.47368422,38,UNDERPRICING
7374,-0.27981805714297864,0.11610924676402534,-0.0013116609009807922,0.11742090766500614,177.8965365634594,0.3125203,243,UNDERPRICING
7411,-0.1845014015053551,0.16490742846693407,-0.0008648593911402815,0.16318615710723042,520.5275093632958,0.4093633,89,UNDERPRICING
7417,-0.03639296003933413,0.44069371488460723,-0.00017059378955718967,0.440368505914284,215.2826086956522,0.68944097,161,UNDERPRICING
7423,-0.47951665928318066,0.044637897627369756,-0.002247757917314446,0.04721812022333875,113.53403880070547,0.10390823,189,FAIR
7488,-0.25284446541420824,0.1833304406553087,-0.0011852208635118422,0.18105073587009812,263.92858585858585,0.44877347,33,UNDERPRICING
7492,-0.5593438760875029,0.11790181343388056,-0.002621951921037532,0.1199570691835598,97.2442669814667,0.41396648,537,UNDERPRICING
7501,-0.4989296280728666,0.8295767589516749,-0.00233875716301495,0.8320244736351897,395.61280701754384,1.0,57,UNDERPRICING
7504,-0.22175563071123303,0.1016388050791023,-0.0010394904222626163,0.1020998575364619,151.42411621174523,0.25608236,403,UNDERPRICING
7520,-0.24633253881497227,0.05163057564709897,-0.0011546958873988452,0.05242792676281062,318.7923627710809,0.17759153,557,FAIR
7526,-0.22935091699581933,0.4424990604466994,-0.0010750937001674336,0.4414697469380163,468.75,0.64285713,14,UNDERPRICING
7528,0.3208354430285878,0.6340517352999353,0.0015039319140666431,0.6313219955913705,1288.9941666666666,1.0,60,EXCEPTIONAL_VALUE
7529,0.1500970692218372,0.12008382495649676,0.0007035873919655348,0.11962561666424337,229.1782244047619,0.33363098,160,EXCEPTIONAL_VALUE
7531,-0.5134653642044288,0.28044695981881357,-0.00240689414082622,0.2824077935537874,558.600813648294,0.40669292,127,UNDERPRICING
7532,-0.1092767306899518,0.9290119685352585,-0.000512240048038709,0.9281983582969635,377.44971428571426,1.0,70,UNDERPRICING
7542,-0.5654015286697086,0.016050424623095038,-0.0026503474653599077,0.017684109992795544,88.33654700253348,0.09887082,410,FAIR
7543,-0.47479850713714156,0.14085808366345315,-0.0022256413471472966,0.14248138164034682,84.77472654704913,0.58819634,558,UNDERPRICING
7544,-0.7501508560852194,0.22473204340615396,-0.0035163690213940906,0.2280822235773436,97.86429221732746,0.5007342,227,UNDERPRICING
7546,-0.4030190230439073,0.16812664745671263,-0.0018891714861991875,0.16902930049644171,301.49212075848305,0.30628744,167,UNDERPRICING
7550,-0.47930575887564825,0.2348916625221954,-0.002246769311284565,0.23790329264060286,188.70135483870968,0.36344087,155,UNDERPRICING
7555,0.022042077640386574,0.07470307233344001,0.0001033233227064578,0.07349063512954813,245.69095921155346,0.17898837,244,FAIR
7563,0.4168351561126271,0.1570787320804795,0.001953935289271867,0.15331615021171488,1419.6288982741246,0.309612,189,EXCEPTIONAL_VALUE
7567,-0.26570714372022586,0.11847883543529775,-0.0012455153005047927,0.1186294888468832,353.1945692307692,0.29080588,65,UNDERPRICING
7572,-0.48767488137379145,0.20911392055618,-0.002285999984488489,0.21173564470278003,246.4161942257218,0.35170606,127,UNDERPRICING
7586,-0.322221602090741,0.14979335074838218,-0.0015104296028252977,0.1506875669544132,140.8369642857143,0.29166666,12,UNDERPRICING
7588,0.0,0.9426486520919592,0.0,0.9426486520919592,3625.3125,1.0,8,UNDERPRICING
7600,-0.48136816095827667,0.14739293664617378,-0.002256436922451284,0.1488291618997309,115.54347505107654,0.44199672,606,UNDERPRICING
7604,0.6704363917884557,0.41248494887176285,0.003142703550594013,0.4101355666726053,414.005223880597,0.54477614,67,EXCEPTIONAL_VALUE
7605,1.5001843613109231,0.7062745452449167,0.007032187954864282,0.6992423572900525,617.6,0.75,2,EXCEPTIONAL_VALUE
7625,-0.39389835488443403,0.1747731042338967,-0.0018464179057557043,0.1756230331367541,187.78876736111113,0.34913194,288,UNDERPRICING
7626,-0.04948866648132594,0.05988910946810863,-0.00023198055739507068,0.06003240462576663,196.00304209144332,0.31176654,524,FAIR
7632,-0.09989425942270902,0.08906999964959661,-0.0004682592526551939,0.08729345431571851,169.5010502415459,0.4531905,575,FAIR
7634,-0.02074000361792588,0.12318355622586998,-9.721978670566354e-05,0.12392954446110056,172.7803295781635,0.26376355,277,UNDERPRICING
7635,0.15631947056920537,0.1750237042717343,0.000732755204224994,0.17808215055794235,217.0958317053317,0.3061605,195,EXCEPTIONAL_VALUE
7644,-0.0928899891959894,0.17768084943553622,-0.0004354263915807651,0.178297117026255,241.16403846153847,0.4400641,52,UNDERPRICING
7648,-0.3921274400734698,0.1714791268556458,-0.0018381166555067874,0.17366962107406808,135.59857142857143,0.3261905,42,UNDERPRICING
7653,0.14398156737807838,0.08294423972129028,0.0006749206763852902,0.0839413119297271,564.4821803040464,0.23098591,142,FAIR
7656,-0.6969983441793762,0.07807281754819542,-0.003267214008427266,0.08179153116971455,125.09028214335262,0.2848124,565,FAIR
7657,-0.30862786916833973,0.21928485941255627,-0.00144670831137348,0.22071220724891327,130.5289464123524,0.524069,367,UNDERPRICING
7659,-0.3603068097210723,0.27291653544825795,-0.001688955886169891,0.2738494669813693,294.02250000000004,0.41035354,132,UNDERPRICING
7676,-0.05676855895196514,0.22358065276963773,-0.00026610541128969543,0.22365499586498513,358.27747774480713,0.48862514,337,UNDERPRICING
7742,-0.4143760986421062,0.2142512751514865,-0.0019424083364716089,0.2154075471547697,116.99268476190477,0.5728889,525,UNDERPRICING
7761,0.06662498836541694,0.1280124914465705,0.0003123079087871882,0.12576420760515927,219.6620147679325,0.3794831,316,EXCEPTIONAL_VALUE
7764,-0.5426613786958786,0.16873425930159439,-0.0025437518942675414,0.1724268039963986,85.7221169702518,0.4677462,587,UNDERPRICING
7788,0.17817029042853771,0.17326042093026806,0.0008351819966789778,0.16929305340561232,590.664033970276,0.31794056,157,EXCEPTIONAL_VALUE
7790,-0.5899979406537229,0.10207526275373745,-0.002765644355893895,0.10386474475869494,190.4196859779061,0.30597192,569,UNDERPRICING
7792,-0.2755142408322203,0.7044537870744987,-0.0012914865504136286,0.7068727188568114,324.91999999999996,1.0,20,UNDERPRICING
7798,1.604279006701589,0.14514741210128174,0.007520136723269285,0.13909237307554034,745.052619047619,0.2642857,42,EXCEPTIONAL_VALUE
7807,-0.6319279907766733,0.3228721204329774,-0.0029621935274662522,0.32416420020151704,296.38321428571425,0.5416667,56,UNDERPRICING
7817,-0.6618257024084055,0.1950939633278409,-0.003102340520753764,0.19718441192518885,145.50522445081185,0.52626556,349,UNDERPRICING
7837,-0.28164036731320685,0.4564666892688082,-0.0013202030695032712,0.45952508025448147,955.9416666666666,0.6111111,6,UNDERPRICING
7839,-0.3390219027357506,0.009604079152093593,-0.001589181838137694,0.009463293216749474,369.2712412783295,0.03840979,110,FAIR
7848,-0.508087899507999,0.19196790737575198,-0.0023816870106619674,0.19356215712477798,130.25029116465862,0.38353413,166,UNDERPRICING
7862,0.08728778060523287,0.06641657855977623,0.00040916576336162436,0.06497206421495455,477.4021591553288,0.23240899,504,FAIR
7879,0.2652206122971845,0.18048592452789802,0.0012432346605374593,0.17462363656803223,697.6790476190477,0.34857142,35,EXCEPTIONAL_VALUE
7880,-0.31648966710420234,0.18216068841551375,-0.0014835608757475275,0.18172359877870187,116.44851694915253,0.48870057,59,UNDERPRICING
7883,-0.405712843511771,0.14194692081281507,-0.0019017989020923413,0.14336028696492487,125.79727401837927,0.4015316,285,UNDERPRICING
7896,0.8607718661207822,0.9339993383393197,0.004034910444961017,0.9299644278943586,1690.0,1.0,2,EXCEPTIONAL_VALUE
7899,-0.5851266223160777,0.13000694828837545,-0.002742809811672701,0.13277739668547991,111.34995741385985,0.28755325,246,UNDERPRICING
7907,-0.6410916980127125,0.10370672018784398,-0.0030051488556972874,0.10676648053077459,80.01219594964422,0.31756198,406,UNDERPRICING
7912,0.11570817613792185,0.44402623472298686,0.0005423877647980414,0.4448296184459345,512.756923076923,0.65384614,13,EXCEPTIONAL_VALUE
7916,-0.23707050312780217,0.16912252902814537,-0.00111127963971851,0.16962097191368464,135.60805646036917,0.33925083,307,UNDERPRICING
7920,-0.6704306539869954,0.20538667516081305,-0.0031426766543675507,0.20746974894488332,192.80047961630694,0.35011992,139,UNDERPRICING
7921,-0.49821801921190256,0.07856996781394265,-0.002335421461490723,0.08044185770701621,91.70947031274555,0.35493636,505,FAIR
7931,-0.11646318346889012,0.16022301937101718,-0.0005459268987842334,0.16204835073866625,474.2787777777778,0.28222224,135,UNDERPRICING
7932,0.0,0.9165174036994002,0.0,0.9144010887446652,2205.4808,0.9,25,UNDERPRICING
7938,-0.24387732728120487,0.7303526743396995,-0.0011431869626162168,0.7318212674992168,582.875,1.0,40,UNDERPRICING
7956,-0.5645203971042289,0.06393141725826172,-0.0026462171178231538,0.06564058485997581,86.74928911301203,0.22445168,411,FAIR
7958,-0.5350761409170259,0.4518269184102679,-0.0025081957192274167,0.4519652287703882,285.5260185185185,0.5601852,108,UNDERPRICING
7963,-0.0531682888017709,0.2570748614946259,-0.000249228967942206,0.25754371805234766,406.87494382022476,0.45318356,89,UNDERPRICING
7971,-0.27574014958817156,0.1650798773560516,-0.001292545508814655,0.16661984575967598,172.70376404494382,0.3735955,89,UNDERPRICING
7981,0.1458536158976903,0.9457723458964017,0.0006836959958660457,0.9414398033546743,2113.3,1.0,4,EXCEPTIONAL_VALUE
7982,-0.4508163712458256,0.09527676628749682,-0.0021132239060006235,0.0982344746036648,203.0663293172691,0.3461465,249,FAIR
7983,-0.44958957747503697,0.8417813007265422,-0.002107473249880929,0.8432839534666967,461.9791666666667,1.0,48,UNDERPRICING
8001,-0.06242693382556324,0.18581988858796858,-0.0002926293217212456,0.1854847298335623,201.51923076923077,0.39461538,65,UNDERPRICING
8020,-0.7537620476961833,0.19957355118469278,-0.0035332966596259255,0.20236343108392485,128.93042307692306,0.5141026,260,UNDERPRICING
8026,0.10920777327732335,0.1927428440338324,0.0005119168067765079,0.19013369117251752,360.9222807017544,0.34298244,95,EXCEPTIONAL_VALUE
8028,-0.47691733046503215,0.8517981276253896,-0.0022355734356753077,0.8506157326548276,331.25,1.0,31,UNDERPRICING
8033,-0.1205891793381922,0.06524972745042086,-0.0005652677072889771,0.06505861748909544,203.80909538737123,0.22328706,203,FAIR
8036,-0.6718797083484944,0.09370516399193052,-0.0031494691679343316,0.09708705234064421,76.16854629445325,0.32483292,266,FAIR
8040,-0.6621671824988069,0.33072401022136355,-0.003103941225467449,0.3327941454480192,121.16633333333333,0.65,60,UNDERPRICING
8042,-0.2812686951570963,0.07978248009209069,-0.0013184608379970882,0.08186227371204978,319.9999161579161,0.26078212,351,FAIR
8059,-0.10194531588070908,0.6146927937339803,-0.00047787368064862456,0.6148637911810513,339.5,0.75,4,UNDERPRICING
8076,1.2176849686971043,0.048277993287802835,0.005707958162027748,0.0445253832519474,934.7456023965141,0.14374337,153,FAIR
8089,1.4997818077886684,0.9629402627273937,0.00703030096543592,0.9559099617619579,1734.85,1.0,2,EXCEPTIONAL_VALUE
8095,-0.3906140201900126,0.38718274146824,-0.0018310224253910972,0.38973532822665424,304.001875,0.5972222,72,UNDERPRICING
8102,0.5266153352700615,0.07738597288251475,0.0024685352767555065,0.07384062518880279,342.7012597140551,0.2830422,413,FAIR
8116,-0.6459668523164419,0.7996014173324462,-0.0030280013811981085,0.8026294187136442,57.0,1.0,1,UNDERPRICING
8118,-0.23415461812132765,0.20246591151541665,-0.001097611285382126,0.20354385127574673,303.2569683026585,0.36809817,163,UNDERPRICING
8189,-0.5642981094186544,0.9049911425716345,-0.0026451751333675597,0.9083720531743852,474.2069736842106,1.0,76,UNDERPRICING
8190,-0.5499626406616602,0.183232143576621,-0.002577976918721344,0.18643773248037085,81.61986150163769,0.46496603,315,UNDERPRICING
8191,-0.3709818108671348,0.081691545242557,-0.0017389954789116153,0.08270945566726422,143.1772575250836,0.2458194,299,FAIR
8211,-0.2994350528208576,0.07295347235493466,-0.0014036165327513156,0.07440214275177735,258.59040411571726,0.26793668,479,FAIR
8212,-0.17151137889291201,0.28137432869135903,-0.0008039680214496836,0.2789287900869472,415.8846598639456,0.45578232,49,UNDERPRICING
8215,-0.22162668445853503,0.43496802912334276,-0.0010388859803630518,0.4352095346929354,364.6007142857143,0.5420168,119,UNDERPRICING
8216,-0.26447372725387996,0.3215094818308568,-0.0012397336001740485,0.3207461055563557,219.7303546099291,0.5602837,47,UNDERPRICING
8224,0.15849713016642075,0.0736722815872134,0.0007429630906583326,0.07245010831696791,556.4106438998957,0.18697865,274,FAIR
8231,-0.18649461806752296,0.10646161148380431,-0.0008742026917781207,0.10574723151129414,152.21594145758664,0.34360814,279,UNDERPRICING
8270,0.15476434917993467,0.4588061223414806,0.0007254654962504188,0.45764305679958284,529.1309523809524,0.6547619,42,EXCEPTIONAL_VALUE
8271,0.014762551551600452,0.1776317431003534,6.920018624478368e-05,0.17488881092981284,194.48974719101125,0.42696628,178,EXCEPTIONAL_VALUE
8273,-0.636092896409947,0.17625082766257893,-0.002981716727402732,0.17888333545036678,84.66917938931299,0.36278626,262,UNDERPRICING
8275,-0.13906089942146085,0.297005452317167,-0.0006518548033987362,0.2982769835487234,169.13397988505747,0.5071839,116,UNDERPRICING
8278,0.41816324016653794,0.7406117433400202,0.0019601607485739475,0.7384543011356077,312.26666666666665,0.77777773,6,EXCEPTIONAL_VALUE
